course_id,title,level
2614,Compare Stock Returns with Google Sheets,Beginner|Intermediate|Advanced
2615,Interpersonal Communication for Engineering Leaders,Beginner|Intermediate|Advanced
2616,Develop and Deploy Windows Applications on Google Cloud Platform,Beginner|Intermediate|Advanced
2617,"Solar Energy Codes, Permitting and Zoning",Beginner|Intermediate|Advanced
2618,Impute Data to Forecast Demand in Google Sheets,Beginner|Intermediate|Advanced
2619,Animation for Game Development Using PyGame,Beginner|Intermediate|Advanced
2620,"Computational Thinking for K-12 Educators: Abstraction, Methods, and Lists",Beginner|Intermediate|Advanced
2621,Brand and Product Management,Beginner|Intermediate|Advanced
2622,Unsupervised Machine Learning for Customer Market Segmentation,Beginner|Intermediate|Advanced
2623,Business Growth Strategy,Beginner|Intermediate|Advanced
2624,The Art of Negotiation,Beginner|Intermediate|Advanced
2625,The Art of Negotiation,Beginner|Intermediate|Advanced
2626,The Blues: Understanding and Performing an American Art Form,Beginner|Intermediate|Advanced
2627,Plastic electronics,Beginner|Intermediate|Advanced
2628,Get Organized: How to be a Together Teacher,Beginner|Intermediate|Advanced
2629,"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Beginner|Intermediate|Advanced
2630,Essentials of Entrepreneurship: Thinking & Action,Beginner|Intermediate|Advanced
2631,Advanced Algorithms and Complexity,Beginner|Intermediate|Advanced
2632,Reproducible Templates for Analysis and Dissemination,Beginner|Intermediate|Advanced
2633,Introduction to Faecal Sludge Management,Beginner|Intermediate|Advanced
2634,Teach English Now! Lesson Design and Assessment,Beginner|Intermediate|Advanced
2635,Digital Signal Processing 2: Filtering,Beginner|Intermediate|Advanced
2636,Drug Commercialization,Beginner|Intermediate|Advanced
2637,Introduction to Public Speaking,Beginner|Intermediate|Advanced
2638,Entrepreneurship Strategy: From Ideation to Exit,Beginner|Intermediate|Advanced
2639,AI Workflow: Data Analysis and Hypothesis Testing,Beginner|Intermediate|Advanced
2640,Medical Diagnosis using Support Vector Machines,Beginner|Intermediate|Advanced
2641,Bioinformatics Capstone: Big Data in Biology,Beginner|Intermediate|Advanced
2642,Guided Tour of Machine Learning in Finance,Beginner|Intermediate|Advanced
2643,Bonds and Fixed Income Mathematics,Beginner|Intermediate|Advanced
2644,Foundations of Health Equity Research,Beginner|Intermediate|Advanced
2645,Cognitive Solutions and RPA Analytics,Beginner|Intermediate|Advanced
2646,Mobile VR App Development with Unity,Beginner|Intermediate|Advanced
2647,The Ancient Greeks,Beginner|Intermediate|Advanced
2648,Leverage Google Finance Functions in Google Sheets,Beginner|Intermediate|Advanced
2649,Content Strategy for Professionals: Managing Content,Beginner|Intermediate|Advanced
2650,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Beginner|Intermediate|Advanced
2651,The Politics of Skepticism,Beginner|Intermediate|Advanced
2652,Learn to Speak Korean 1,Beginner|Intermediate|Advanced
2653,Cultural intelligence: Become a global citizen,Beginner|Intermediate|Advanced
2654,Strategic Career Self-Management,Beginner|Intermediate|Advanced
2655,The Technology of Music Production,Beginner|Intermediate|Advanced
2656,The Technology of Music Production,Beginner|Intermediate|Advanced
2657,Storytelling and influencing: Communicate with impact,Beginner|Intermediate|Advanced
2658,Math behind Moneyball,Beginner|Intermediate|Advanced
2659,Web Connectivity and Security in Embedded Systems,Beginner|Intermediate|Advanced
2660,Public Health in Humanitarian Crises 1,Beginner|Intermediate|Advanced
2661,Best Practices for iOS User Interface Design,Beginner|Intermediate|Advanced
2662,"Classification Trees in Python, From Start To Finish",Beginner|Intermediate|Advanced
2663,Sustainability through Soccer: Systems-Thinking in Action,Beginner|Intermediate|Advanced
2664,Introduction to Blockchain Technologies,Beginner|Intermediate|Advanced
2665,Create basic behavior with C# in Unity,Beginner|Intermediate|Advanced
2666,Action-Driven Business Plan: From the �Classroom� to the World,Beginner|Intermediate|Advanced
2667,Procurement Negotiation,Beginner|Intermediate|Advanced
2668,Population Health: Governance,Beginner|Intermediate|Advanced
2669,Open Source Software Development Methods,Beginner|Intermediate|Advanced
2670,Understanding Korean Politics,Beginner|Intermediate|Advanced
2671,3D CAD Application,Beginner|Intermediate|Advanced
2672,Command Line Tools for Genomic Data Science,Beginner|Intermediate|Advanced
2673,Healthcare Delivery Providers,Beginner|Intermediate|Advanced
2674,Emotion AI: Facial Key-points Detection,Beginner|Intermediate|Advanced
2675,Getting Started with Cascading Style Sheet,Beginner|Intermediate|Advanced
2676,C++ Decision Programming,Beginner|Intermediate|Advanced
2677,"Remote Sensing Image Acquisition, Analysis and Applications",Beginner|Intermediate|Advanced
2678,"Algorithms, Part I",Beginner|Intermediate|Advanced
2679,Understanding Memory: Explaining the Psychology of Memory through Movies,Beginner|Intermediate|Advanced
2680,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",Beginner|Intermediate|Advanced
2681,Build local development environments using Docker containers,Beginner|Intermediate|Advanced
2682,Science & Religion 101,Beginner|Intermediate|Advanced
2683,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,Beginner|Intermediate|Advanced
2684,After the Arab Spring � Democratic Aspirations and State Failure,Beginner|Intermediate|Advanced
2685,Structured Query Language (SQL) using SAS,Beginner|Intermediate|Advanced
2686,Introduction to Calculus,Beginner|Intermediate|Advanced
2687,The Outcomes and Interventions of Health Informatics,Beginner|Intermediate|Advanced
2688,"Data Collection: Online, Telephone and Face-to-face",Beginner|Intermediate|Advanced
2689,Build a mobile app with Google Sheets on Glide and no coding,Beginner|Intermediate|Advanced
2690,Machine Learning Rapid Prototyping with IBM Watson Studio,Beginner|Intermediate|Advanced
2691,Autodesk Certified Professional: Revit for Structural Design Exam Prep,Beginner|Intermediate|Advanced
2692,From the Big Bang to Dark Energy,Beginner|Intermediate|Advanced
2693,Getting Started with Go,Beginner|Intermediate|Advanced
2694,MOS Transistors,Beginner|Intermediate|Advanced
2695,"Networks: Friends, Money, and Bytes",Beginner|Intermediate|Advanced
2696,Clustering Geolocation Data Intelligently in Python,Beginner|Intermediate|Advanced
2697,FPGA Softcore Processors and IP Acquisition,Beginner|Intermediate|Advanced
2698,Excel Skills for Business: Essentials,Beginner|Intermediate|Advanced
2699,The Beauty of Kunqu Opera,Beginner|Intermediate|Advanced
2700,The Impact of Technology,Beginner|Intermediate|Advanced
2701,Lesson | Organize Your Pitch,Beginner|Intermediate|Advanced
2702,Process Mining: Data science in Action,Beginner|Intermediate|Advanced
2703,Healthcare Marketplace Capstone,Beginner|Intermediate|Advanced
2704,Tools for Data Science,Beginner|Intermediate|Advanced
2705,"Extinctions: Past, Present, & Future",Beginner|Intermediate|Advanced
2706,3D Graphics in Android: Sensors and VR,Beginner|Intermediate|Advanced
2707,Easing the Transition to GIMP for Photoshop Users,Beginner|Intermediate|Advanced
2708,Machine Learning for Data Analysis,Beginner|Intermediate|Advanced
2709,Interaction Design Capstone Project,Beginner|Intermediate|Advanced
2710,Reason and Persuasion: Thinking Through Three Dialogues By Plato,Beginner|Intermediate|Advanced
2711,Big Data Modeling and Management Systems,Beginner|Intermediate|Advanced
2712,Introduction to Deep Learning & Neural Networks with Keras,Beginner|Intermediate|Advanced
2713,"Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention",Beginner|Intermediate|Advanced
2714,Basic Skills in Constructive Communication,Beginner|Intermediate|Advanced
2715,Hypothesis-Driven Development,Beginner|Intermediate|Advanced
2716,Qualitative Research,Beginner|Intermediate|Advanced
2717,Interventions and Calibration,Beginner|Intermediate|Advanced
2718,Basic Game Development with Levels using Scratch,Beginner|Intermediate|Advanced
2719,Introduction to Chemistry:  Reactions and Ratios,Beginner|Intermediate|Advanced
2720,Getting Started with Azure,Beginner|Intermediate|Advanced
2721,Pro Tools Basics,Beginner|Intermediate|Advanced
2722,Pro Tools Basics,Beginner|Intermediate|Advanced
2723,"Cleaning, Reshaping, and Expanding Datasets in Python",Beginner|Intermediate|Advanced
2724,The Language of Design: Form and Meaning,Beginner|Intermediate|Advanced
2725,"Journalism, the future, and you!",Beginner|Intermediate|Advanced
2726,Source control management for test automation with Git,Beginner|Intermediate|Advanced
2727,Spanish Vocabulary: Careers and Social Events,Beginner|Intermediate|Advanced
2728,Create Animation Transitions in Unity (Intro to Animation 2),Beginner|Intermediate|Advanced
2729,Wind resources for renewable energies,Beginner|Intermediate|Advanced
2730,Intel� Network Academy - Network Transformation 102,Beginner|Intermediate|Advanced
2731,Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital,Beginner|Intermediate|Advanced
2732,Anatomy: Human Neuroanatomy,Beginner|Intermediate|Advanced
2733,Writing Professional Email and Memos (Project-Centered Course),Beginner|Intermediate|Advanced
2734,Use Canva to Create Social Media Marketing Designs,Beginner|Intermediate|Advanced
2735,Using Databases with Python,Beginner|Intermediate|Advanced
2736,Genius. Talent. Golden Mediocrity,Beginner|Intermediate|Advanced
2737,Basic Statistics,Beginner|Intermediate|Advanced
2738,Understanding Violence,Beginner|Intermediate|Advanced
2739,The Data Scientist�s Toolbox,Beginner|Intermediate|Advanced
2740,Computer Vision - Object Tracking with OpenCV and Python,Beginner|Intermediate|Advanced
2741,The Basics of Trauma Surgery,Beginner|Intermediate|Advanced
2742,Perform Sentiment Analysis with scikit-learn,Beginner|Intermediate|Advanced
2743,Selenium Grid - Running Selenium tests in parallel,Beginner|Intermediate|Advanced
2744,Financial Markets and Investment Strategy Capstone,Beginner|Intermediate|Advanced
2745,Design and Simulate Smart Home Networks in Packet Tracer,Beginner|Intermediate|Advanced
2746,Competitive Strategy and Organization Design Project,Beginner|Intermediate|Advanced
2747,What is Data Science?,Beginner|Intermediate|Advanced
2748,What is Data Science?,Beginner|Intermediate|Advanced
2749,What is Data Science?,Beginner|Intermediate|Advanced
2750,Introduction to Meteor.js Development,Beginner|Intermediate|Advanced
2751,Introduction to Java Programming: Java Fundamental Concepts,Beginner|Intermediate|Advanced
2752,Identifying Patient Populations,Beginner|Intermediate|Advanced
2753,Building Similarity Based Recommendation System,Beginner|Intermediate|Advanced
2754,Natural Language Processing with Classification and Vector Spaces,Beginner|Intermediate|Advanced
2755,Global Financing Solutions  (by EDHEC and Soci�t� G�n�rale),Beginner|Intermediate|Advanced
2756,Selling to Chinese Consumers,Beginner|Intermediate|Advanced
2757,"Constructivism and Mathematics, Science, and Technology Education",Beginner|Intermediate|Advanced
2758,What future for education?,Beginner|Intermediate|Advanced
2759,Build an E-commerce Dashboard with Figma,Beginner|Intermediate|Advanced
2760,An Introduction to Accessibility and Inclusive Design,Beginner|Intermediate|Advanced
2761,MRI Fundamentals,Beginner|Intermediate|Advanced
2762,Ferrous Technology I,Beginner|Intermediate|Advanced
2763,Astronomy: Exploring Time and Space,Beginner|Intermediate|Advanced
2764,Introduction to Accessible Web Development,Beginner|Intermediate|Advanced
2765,Infonomics I: Business Information Economics and Data Monetization,Beginner|Intermediate|Advanced
2766,Computational Thinking for K-12 Educators Capstone,Beginner|Intermediate|Advanced
2767,Input Filter Design,Beginner|Intermediate|Advanced
2768,Procurement Basics,Beginner|Intermediate|Advanced
2769,Management Skills for International Business,Beginner|Intermediate|Advanced
2770,Linux Server Management and Security,Beginner|Intermediate|Advanced
2771,International Marketing & Cross Industry Growth Capstone Project,Beginner|Intermediate|Advanced
2772,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",Beginner|Intermediate|Advanced
2773,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",Beginner|Intermediate|Advanced
2774,SAS Macro Language,Beginner|Intermediate|Advanced
2775,Music Production Capstone,Beginner|Intermediate|Advanced
2776,Sales Operations: Final Project,Beginner|Intermediate|Advanced
2777,Managing Your Money: MBA Insights for Undergraduates,Beginner|Intermediate|Advanced
2778,Visual Perception and the Brain,Beginner|Intermediate|Advanced
2779,Protecting Business Innovations via Copyright,Beginner|Intermediate|Advanced
2780,Fundamentals of Fluid Power,Beginner|Intermediate|Advanced
2781,Draw and Style Custom Letters with Inkscape,Beginner|Intermediate|Advanced
2782,Business Analytics for Decision Making,Beginner|Intermediate|Advanced
2783,Introduction to Deep Learning,Beginner|Intermediate|Advanced
2784,Studying Cities: Social Science Methods for Urban Research,Beginner|Intermediate|Advanced
2785,Data and Health Indicators in Public Health Practice,Beginner|Intermediate|Advanced
2786,Systems Biology and Biotechnology Capstone,Beginner|Intermediate|Advanced
2787,"Engineering Project Management: Risk, Quality, Teams, and Procurement",Beginner|Intermediate|Advanced
2788,International Business II,Beginner|Intermediate|Advanced
2789,"Gender, Family, and Social Change in Contemporary South Korea",Beginner|Intermediate|Advanced
2790,Containerization Using Docker,Beginner|Intermediate|Advanced
2791,Introduction to Project Management,Beginner|Intermediate|Advanced
2792,Increase SEO Traffic with WordPress,Beginner|Intermediate|Advanced
2793,The Worldview of Thomas Berry:  The Flourishing of the Earth Community,Beginner|Intermediate|Advanced
2794,Hacking Exercise For Health. The surprising new science of fitness.,Beginner|Intermediate|Advanced
2795,Building Stock Returns Heatmap with Tableau,Beginner|Intermediate|Advanced
2796,Advertising and Society,Beginner|Intermediate|Advanced
2797,The Power of Microeconomics: Economic Principles in the Real World,Beginner|Intermediate|Advanced
2798,Drug Development,Beginner|Intermediate|Advanced
2799,Using clinical health data for better healthcare,Beginner|Intermediate|Advanced
2800,Fibonacci Numbers and the Golden Ratio,Beginner|Intermediate|Advanced
2801,Control of Nonlinear Spacecraft Attitude Motion,Beginner|Intermediate|Advanced
2802,Sensor Manufacturing and Process Control,Beginner|Intermediate|Advanced
2803,Strategy Implementation,Beginner|Intermediate|Advanced
2804,Introduction to Climate Change and Health,Beginner|Intermediate|Advanced
2805,Fundamentals of Scalable Data Science,Beginner|Intermediate|Advanced
2806,Introduction to Indoor Air Quality,Beginner|Intermediate|Advanced
2807,Bayesian Statistics: Techniques and Models,Beginner|Intermediate|Advanced
2808,"Epidemics, Pandemics and Outbreaks",Beginner|Intermediate|Advanced
2809,Machine Learning for Accounting with Python,Beginner|Intermediate|Advanced
2810,Powerful Tools for Teaching and Learning: Digital Storytelling,Beginner|Intermediate|Advanced
2811,Presentation skills: Speechwriting and Storytelling,Beginner|Intermediate|Advanced
2812,Analyze Box Office Data with Seaborn and Python,Beginner|Intermediate|Advanced
2813,Genes and the Human Condition (From Behavior to Biotechnology),Beginner|Intermediate|Advanced
2814,Introduction to Clinical Data Science,Beginner|Intermediate|Advanced
2815,Jazz Improvisation,Beginner|Intermediate|Advanced
2816,Ethical Leadership Through Giving Voice to Values,Beginner|Intermediate|Advanced
2817,Industrial Organization: Strategy and Competition in Business,Beginner|Intermediate|Advanced
2818,Meaningful Marketing Insights,Beginner|Intermediate|Advanced
2819,Understanding Obesity,Beginner|Intermediate|Advanced
2820,Strategically Build and Engage Your Network on LinkedIn,Beginner|Intermediate|Advanced
2821,Sales Training: Sales Team Management,Beginner|Intermediate|Advanced
2822,Large Marine Ecosystems: Assessment and Management,Beginner|Intermediate|Advanced
2823,Genomic Data Science and Clustering (Bioinformatics V),Beginner|Intermediate|Advanced
2824,America's Written Constitution,Beginner|Intermediate|Advanced
2825,An Introduction to Interactive Programming in Python (Part 1),Beginner|Intermediate|Advanced
2826,Build an App in Android Studio using onTouch,Beginner|Intermediate|Advanced
2827,Accounting Data Analytics with Python,Beginner|Intermediate|Advanced
2828,Java Programming: Solving Problems with Software,Beginner|Intermediate|Advanced
2829,Creating an Interactive Story with Flutter,Beginner|Intermediate|Advanced
2830,Accounting: Principles of Financial Accounting,Beginner|Intermediate|Advanced
2831,Genomic Data Science with Galaxy,Beginner|Intermediate|Advanced
2832,Spatial Analysis and Satellite Imagery in a GIS,Beginner|Intermediate|Advanced
2833,Critical Issues in Urban Education,Beginner|Intermediate|Advanced
2834,How to Make Image Editing Selections in GIMP,Beginner|Intermediate|Advanced
2835,Getting Started with ASP.NET Core Razor Pages,Beginner|Intermediate|Advanced
2836,Querying Databases Using SQL SELECT statement,Beginner|Intermediate|Advanced
2837,"Medical Emergencies: Airway, Breathing, and Circulation",Beginner|Intermediate|Advanced
2838,Mediation and Conflict Resolution,Beginner|Intermediate|Advanced
2839,Named Entity Recognition using LSTMs with Keras,Beginner|Intermediate|Advanced
2840,"Introduction to Blockchain: Benefits, Values and Opportunities",Beginner|Intermediate|Advanced
2841,Computer Simulations,Beginner|Intermediate|Advanced
2842,Communicating Data Science Results,Beginner|Intermediate|Advanced
2843,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,Beginner|Intermediate|Advanced
2844,Light Emitting Diodes and Semiconductor Lasers,Beginner|Intermediate|Advanced
2845,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),Beginner|Intermediate|Advanced
2846,Intermediate Pandas Python Library for Data Science,Beginner|Intermediate|Advanced
2847,Prepare for the EMT Certification Test,Beginner|Intermediate|Advanced
2848,Marketing Strategy Capstone Project,Beginner|Intermediate|Advanced
2849,Internet of Things: Setting Up Your DragonBoard� Development Platform,Beginner|Intermediate|Advanced
2850,Music's Big Bang: The Genesis of Rock 'n' Roll,Beginner|Intermediate|Advanced
2851,Cloud Computing Fundamentals on Alibaba Cloud,Beginner|Intermediate|Advanced
2852,Finance for Everyone: Markets,Beginner|Intermediate|Advanced
2853,RStudio for Six Sigma - Basic Descriptive Statistics,Beginner|Intermediate|Advanced
2854,"Managing, Describing, and Analyzing Data",Beginner|Intermediate|Advanced
2855,Physics of silicon solar cells,Beginner|Intermediate|Advanced
2856,Traditional herbal medicine in supportive cancer care: From alternative to integrative,Beginner|Intermediate|Advanced
2857,Outbreaks and Epidemics,Beginner|Intermediate|Advanced
2858,Java Primitive Types to Calculate Expenses,Beginner|Intermediate|Advanced
2859,Machine Learning Feature Selection in Python,Beginner|Intermediate|Advanced
2860,IT Security: Defense against the digital dark arts,Beginner|Intermediate|Advanced
2861,Applications of Everyday Leadership,Beginner|Intermediate|Advanced
2862,Introduction to Data Analytics for Business,Beginner|Intermediate|Advanced
2863,Intellectual Humility: Practice,Beginner|Intermediate|Advanced
2864,LGBTQ Pride: From Origins to Evolution Teach-Out,Beginner|Intermediate|Advanced
2865,Using Google Forms for Student Success,Beginner|Intermediate|Advanced
2866,Educating Deaf Children: Becoming an Empowered Teacher,Beginner|Intermediate|Advanced
2867,Metaliteracy: Empowering Yourself in a Connected World,Beginner|Intermediate|Advanced
2868,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy",Beginner|Intermediate|Advanced
2869,Blockchain Basics,Beginner|Intermediate|Advanced
2870,Introduction and Programming with IoT Boards,Beginner|Intermediate|Advanced
2871,Roman Art and Archaeology,Beginner|Intermediate|Advanced
2872,Commercialization of innovation activity results,Beginner|Intermediate|Advanced
2873,Introduction to Structured Query Language (SQL),Beginner|Intermediate|Advanced
2874,Converter Control,Beginner|Intermediate|Advanced
2875,"The Effect of Fires on People, Property and the Environment",Beginner|Intermediate|Advanced
2876,Character Setup and Animation,Beginner|Intermediate|Advanced
2877,Procurement & Sourcing Introduction,Beginner|Intermediate|Advanced
2878,International Business Capstone,Beginner|Intermediate|Advanced
2879,BMC and Start-up Funding for Early-Stage Start-ups,Beginner|Intermediate|Advanced
2880,Six Sigma Principles,Beginner|Intermediate|Advanced
2881,Explore stock prices with Spark SQL,Beginner|Intermediate|Advanced
2882,Design Thinking for the Greater Good: Innovation in the Social Sector,Beginner|Intermediate|Advanced
2883,Introduction to Artificial Intelligence (AI),Beginner|Intermediate|Advanced
2884,Introduction to Artificial Intelligence (AI),Beginner|Intermediate|Advanced
2885,Introduction to Artificial Intelligence (AI),Beginner|Intermediate|Advanced
2886,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",Beginner|Intermediate|Advanced
2887,Python for Data Science and AI,Beginner|Intermediate|Advanced
2888,Career Success Project,Beginner|Intermediate|Advanced
2889,Increase Student Buy in with Google Slides,Beginner|Intermediate|Advanced
2890,"Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective",Beginner|Intermediate|Advanced
2891,Confronting The Big Questions: Highlights of Modern Astronomy,Beginner|Intermediate|Advanced
2892,Introduction to Unit Testing in Jest - The Fundamentals,Beginner|Intermediate|Advanced
2893,Manipulating Data with SQL,Beginner|Intermediate|Advanced
2894,"Dense Gases, Liquids and Solids",Beginner|Intermediate|Advanced
2895,Automating Team Communication with Google Sheets and Apps Script,Beginner|Intermediate|Advanced
2896,"Performing Network, Path, and Text Analyses in SAS Visual Analytics",Beginner|Intermediate|Advanced
2897,Cybersecurity Compliance Framework & System Administration,Beginner|Intermediate|Advanced
2898,Cybersecurity Compliance Framework & System Administration,Beginner|Intermediate|Advanced
2899,Business Analytics Executive Overview,Beginner|Intermediate|Advanced
2900,Exploring Beethoven's Piano Sonatas Part 5,Beginner|Intermediate|Advanced
2901,China�s Economic Transformation Part 1: Economic Reform and Growth in China,Beginner|Intermediate|Advanced
2902,Relativism,Beginner|Intermediate|Advanced
2903,Cross-border road transport in EU law context,Beginner|Intermediate|Advanced
2904,Programming Mobile Applications for Android Handheld Systems: Part 1,Beginner|Intermediate|Advanced
2905,Understanding Prostate Cancer,Beginner|Intermediate|Advanced
2906,Introduction to Financial Markets,Beginner|Intermediate|Advanced
2907,Introduction to Breast Cancer,Beginner|Intermediate|Advanced
2908,Foundations of International Psychiatry,Beginner|Intermediate|Advanced
2909,Linear Regression with NumPy and Python,Beginner|Intermediate|Advanced
2910,Applying Data Analytics in Marketing,Beginner|Intermediate|Advanced
2911,Just Reading and Writing English 2,Beginner|Intermediate|Advanced
2912,Gender and Sexuality: Diversity and Inclusion in the Workplace,Beginner|Intermediate|Advanced
2913,Effective Communication in the Globalised Workplace - The Capstone,Beginner|Intermediate|Advanced
2914,Google Cloud Product Fundamentals,Beginner|Intermediate|Advanced
2915,AWS Fundamentals: Building Serverless Applications,Beginner|Intermediate|Advanced
2916,Engineering Health: Introduction to Yoga and Physiology,Beginner|Intermediate|Advanced
2917,IBM Customer Engagement Specialist Professional Certificate,Beginner|Intermediate|Advanced
2918,Time Value of Money,Beginner|Intermediate|Advanced
2919,Building Data Visualization Tools,Beginner|Intermediate|Advanced
2920,"GIS Data Formats, Design and Quality",Beginner|Intermediate|Advanced
2921,Create Your First Automation Script Using Selenium and Java,Beginner|Intermediate|Advanced
2922,Verb Tenses and Passives,Beginner|Intermediate|Advanced
2923,Git for Developers Using Github,Beginner|Intermediate|Advanced
2924,Machine Learning: Regression,Beginner|Intermediate|Advanced
2925,Capstone: Analyzing (Social) Network Data,Beginner|Intermediate|Advanced
2926,Schizophrenia,Beginner|Intermediate|Advanced
2927,Relationship Management,Beginner|Intermediate|Advanced
2928,Tools for Data Science,Beginner|Intermediate|Advanced
2929,Business Russian Communication. Part 2,Beginner|Intermediate|Advanced
2930,Digital Footprint,Beginner|Intermediate|Advanced
2931,"Support Vector Machines in Python, From Start to Finish",Beginner|Intermediate|Advanced
2932,Predicting House Prices with Regression using TensorFlow,Beginner|Intermediate|Advanced
2933,Guitar Scales and Chord Progressions,Beginner|Intermediate|Advanced
2934,"Fundamentals of Sales and Marketing, with Goldman Sachs 10,000 Women",Beginner|Intermediate|Advanced
2935,How to Design a Space-Saving Table Using SketchUp,Beginner|Intermediate|Advanced
2936,Soul Beliefs: Causes and Consequences - Unit 1: Historical Foundations,Beginner|Intermediate|Advanced
2937,Just Reading and Writing English 1,Beginner|Intermediate|Advanced
2938,Python and Statistics for Financial Analysis,Beginner|Intermediate|Advanced
2939,Build Your Portfolio Website with HTML and CSS,Beginner|Intermediate|Advanced
2940,GIS Data Acquisition and Map Design,Beginner|Intermediate|Advanced
2941,Collaborative Robot Safety: Design & Deployment,Beginner|Intermediate|Advanced
2942,Foundations of Teaching for Learning: Planning for Teaching and Learning,Beginner|Intermediate|Advanced
2943,Set up Google Analytics for a single page website,Beginner|Intermediate|Advanced
2944,Capstone:  Create Value from Open Data,Beginner|Intermediate|Advanced
2945,Investment Risk Management,Beginner|Intermediate|Advanced
2946,AI Workflow: AI in Production,Beginner|Intermediate|Advanced
2947,Cryptography,Beginner|Intermediate|Advanced
2948,Quick resumeCreator with JavaScript,Beginner|Intermediate|Advanced
2949,Particle Dynamics,Beginner|Intermediate|Advanced
2950,Quantitative Formal Modeling and Worst-Case Performance Analysis,Beginner|Intermediate|Advanced
2951,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,Beginner|Intermediate|Advanced
2952,Creating and Developing a Tech Startup,Beginner|Intermediate|Advanced
2953,Writing and Editing: Drafting,Beginner|Intermediate|Advanced
2954,Classics of Chinese Humanities: Guided Readings,Beginner|Intermediate|Advanced
2955,Music Business Foundations,Beginner|Intermediate|Advanced
2956,Introduction to Neuroeconomics: How the Brain Makes Decisions,Beginner|Intermediate|Advanced
2957,Instructional Methods in Health Professions Education,Beginner|Intermediate|Advanced
2958,Preparing for Graduate Study in the U.S.: A course for international students,Beginner|Intermediate|Advanced
2959,Presentation skills: Designing Presentation Slides,Beginner|Intermediate|Advanced
2960,Foundations of Teaching for Learning: Being a Professional,Beginner|Intermediate|Advanced
2961,Applied Social Network Analysis in Python,Beginner|Intermediate|Advanced
2962,Investment Strategies and Portfolio Analysis,Beginner|Intermediate|Advanced
2963,"Reverse and complement nucleic acid sequences (DNA, RNA) using Python",Beginner|Intermediate|Advanced
2964,Discover Best Practice Farming for a Sustainable 2050,Beginner|Intermediate|Advanced
2965,Qualitative Data Analysis with MAXQDA Software,Beginner|Intermediate|Advanced
2966,The Modern and the Postmodern (Part 2),Beginner|Intermediate|Advanced
2967,Global sustainability and corporate social responsibility: Be sustainable,Beginner|Intermediate|Advanced
2968,A Voice of Their Own. Women's Spirituality in the Middle Ages.,Beginner|Intermediate|Advanced
2969,AIDS: Fear and Hope,Beginner|Intermediate|Advanced
2970,Personal & Family Financial Planning,Beginner|Intermediate|Advanced
2971,Support Vector Machine Classification in Python,Beginner|Intermediate|Advanced
2972,Continuous Delivery & DevOps,Beginner|Intermediate|Advanced
2973,Innovative Governance of Large Urban Systems,Beginner|Intermediate|Advanced
2974,"International Travel Preparation, Safety, & Wellness",Beginner|Intermediate|Advanced
2975,Digitalization in International Relations,Beginner|Intermediate|Advanced
2976,Precalculus: Relations and Functions,Beginner|Intermediate|Advanced
2977,Understanding Terrorism and the Terrorist Threat,Beginner|Intermediate|Advanced
2978,Risk in Modern Society,Beginner|Intermediate|Advanced
2979,"The Modern World, Part Two: Global History since 1910",Beginner|Intermediate|Advanced
2980,Character Design for Video Games,Beginner|Intermediate|Advanced
2981,The History of Modern Israel � Part I: From an Idea to a State,Beginner|Intermediate|Advanced
2982,Introduction to Personal Branding,Beginner|Intermediate|Advanced
2983,Hypothesis-Driven Development,Beginner|Intermediate|Advanced
2984,Sustainable Business Enterprises,Beginner|Intermediate|Advanced
2985,Innovation for Entrepreneurs: From Idea to Marketplace,Beginner|Intermediate|Advanced
2986,3D Interactions and Navigation,Beginner|Intermediate|Advanced
2987,Project Management Project,Beginner|Intermediate|Advanced
2988,Demand management: Breaking down today�s commercial silos,Beginner|Intermediate|Advanced
2989,Global Health Policy,Beginner|Intermediate|Advanced
2990,The 3D Printing Revolution,Beginner|Intermediate|Advanced
2991,Kotlin for Java Developers,Beginner|Intermediate|Advanced
2992,Advanced TestNG Framework and Integration with Selenium,Beginner|Intermediate|Advanced
2993,Data Analytics for Lean Six Sigma,Beginner|Intermediate|Advanced
2994,Introduction to Augmented Reality and ARCore,Beginner|Intermediate|Advanced
2995,Quantitative Methods,Beginner|Intermediate|Advanced
2996,Entrepreneurship,Beginner|Intermediate|Advanced
2997,VLSI CAD Part I: Logic,Beginner|Intermediate|Advanced
2998,Applying Data Structures to Manipulate Cleansed UN Data,Beginner|Intermediate|Advanced
